"signal_id","opcua_node_id","display_name_pt_br","description_pt_br","area_code","area_name_pt_br","equipment_id","equipment_name_pt_br","scope","loop_id","analytical_role","data_type","engineering_unit","nominal_cadence_seconds","normal_range","scenario_relevance","context_for_loop_ids"
"SIG-0001","ns=2;s=Plant.ControlLoops.FIC-101.PV","PV — Vazão de carga da unidade","Variável de processo medida: Vazão de alimentação.","FEED","Alimentação e pré-aquecimento","FIC-101","Vazão de carga da unidade","control_loop","FIC-101","cpm.pv","number","m³/h","30","0..1000","normal.steady","FIC-101"
"SIG-0345","ns=2;s=Plant.Areas.H2C.Equipment.V-401.STATUS","Estado operacional — Separador da PSA","Estado operacional de contexto do equipamento Separador da PSA. Estado factual do vaso.","H2C","Hidrogênio e compressão","V-401","Separador da PSA","plant_context","","","string","state","30","NORMAL|LIMITED|UNAVAILABLE","Estado factual do vaso.","PIC-401;PIC-402;FIC-403;SIC-404;AIC-405"
"SIG-0346","ns=2;s=Plant.Areas.H2C.Equipment.AI-401.VALUE","Valor analisado — Analisador de hidrogênio","Valor analisado de contexto do equipamento Analisador de hidrogênio. Resultado principal do analisador.","H2C","Hidrogênio e compressão","AI-401","Analisador de hidrogênio","plant_context","","","number","process_unit","300","process_specific","Qualidade, disponibilidade, deriva e validação de medições.","PIC-401;PIC-402;FIC-403;SIC-404;AIC-405"
"SIG-0347","ns=2;s=Plant.Areas.H2C.Equipment.AI-401.SAMPLE_FLOW","Vazão da amostra — Analisador de hidrogênio","Vazão da amostra de contexto do equipamento Analisador de hidrogênio. Vazão no sistema de condicionamento de amostra.","H2C","Hidrogênio e compressão","AI-401","Analisador de hidrogênio","plant_context","","","number","L/min","60","0..20","Qualidade, disponibilidade, deriva e validação de medições.","PIC-401;PIC-402;FIC-403;SIC-404;AIC-405"
"SIG-0348","ns=2;s=Plant.Areas.H2C.Equipment.AI-401.SAMPLE_TEMPERATURE","Temperatura da amostra — Analisador de hidrogênio","Temperatura da amostra de contexto do equipamento Analisador de hidrogênio. Temperatura da amostra entregue ao analisador.","H2C","Hidrogênio e compressão","AI-401","Analisador de hidrogênio","plant_context","","","number","°C","60","0..80","Qualidade, disponibilidade, deriva e validação de medições.","PIC-401;PIC-402;FIC-403;SIC-404;AIC-405"
"SIG-0349","ns=2;s=Plant.Areas.H2C.Equipment.AI-401.DATA_QUALITY","Qualidade analítica — Analisador de hidrogênio","Qualidade analítica de contexto do equipamento Analisador de hidrogênio. Indicador interno de validade da análise.","H2C","Hidrogênio e compressão","AI-401","Analisador de hidrogênio","plant_context","","","number","%","300","0..100","Qualidade, disponibilidade, deriva e validação de medições.","PIC-401;PIC-402;FIC-403;SIC-404;AIC-405"
"SIG-0350","ns=2;s=Plant.Areas.H2C.Equipment.AI-401.STATUS","Estado do analisador — Analisador de hidrogênio","Estado do analisador de contexto do equipamento Analisador de hidrogênio. Estado operacional do instrumento analítico.","H2C","Hidrogênio e compressão","AI-401","Analisador de hidrogênio","plant_context","","","string","state","60","ONLINE|CALIBRATION|FAULT","Qualidade, disponibilidade, deriva e validação de medições.","PIC-401;PIC-402;FIC-403;SIC-404;AIC-405"
"SIG-0351","ns=2;s=Plant.Areas.AMSR.Equipment.C-501.TOP_TEMPERATURE","Temperatura do topo — Absorvedor de amina","Temperatura do topo de contexto do equipamento Absorvedor de amina. Temperatura da região superior da coluna.","AMSR","Amina e recuperação de enxofre","C-501","Absorvedor de amina","plant_context","","","number","°C","30","0..400","Temperatura da região superior da coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0352","ns=2;s=Plant.Areas.AMSR.Equipment.C-501.BOTTOM_TEMPERATURE","Temperatura do fundo — Absorvedor de amina","Temperatura do fundo de contexto do equipamento Absorvedor de amina. Temperatura da região inferior da coluna.","AMSR","Amina e recuperação de enxofre","C-501","Absorvedor de amina","plant_context","","","number","°C","30","0..500","Temperatura da região inferior da coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0353","ns=2;s=Plant.Areas.AMSR.Equipment.C-501.PRESSURE","Pressão média — Absorvedor de amina","Pressão média de contexto do equipamento Absorvedor de amina. Pressão representativa da coluna.","AMSR","Amina e recuperação de enxofre","C-501","Absorvedor de amina","plant_context","","","number","bar","30","0..30","Pressão representativa da coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0354","ns=2;s=Plant.Areas.AMSR.Equipment.C-501.DELTA_PRESSURE","Pressão diferencial — Absorvedor de amina","Pressão diferencial de contexto do equipamento Absorvedor de amina. Carga hidráulica e condição interna da coluna.","AMSR","Amina e recuperação de enxofre","C-501","Absorvedor de amina","plant_context","","","number","bar","30","0..10","Carga hidráulica e condição interna da coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0355","ns=2;s=Plant.Areas.AMSR.Equipment.C-501.FEED_RATE","Carga da coluna — Absorvedor de amina","Carga da coluna de contexto do equipamento Absorvedor de amina. Vazão total alimentada à coluna.","AMSR","Amina e recuperação de enxofre","C-501","Absorvedor de amina","plant_context","","","number","m³/h","30","0..1000","Vazão total alimentada à coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0356","ns=2;s=Plant.Areas.AMSR.Equipment.C-502.TOP_TEMPERATURE","Temperatura do topo — Regeneradora de amina","Temperatura do topo de contexto do equipamento Regeneradora de amina. Temperatura da região superior da coluna.","AMSR","Amina e recuperação de enxofre","C-502","Regeneradora de amina","plant_context","","","number","°C","30","0..400","Temperatura da região superior da coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0357","ns=2;s=Plant.Areas.AMSR.Equipment.C-502.BOTTOM_TEMPERATURE","Temperatura do fundo — Regeneradora de amina","Temperatura do fundo de contexto do equipamento Regeneradora de amina. Temperatura da região inferior da coluna.","AMSR","Amina e recuperação de enxofre","C-502","Regeneradora de amina","plant_context","","","number","°C","30","0..500","Temperatura da região inferior da coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0358","ns=2;s=Plant.Areas.AMSR.Equipment.C-502.PRESSURE","Pressão média — Regeneradora de amina","Pressão média de contexto do equipamento Regeneradora de amina. Pressão representativa da coluna.","AMSR","Amina e recuperação de enxofre","C-502","Regeneradora de amina","plant_context","","","number","bar","30","0..30","Pressão representativa da coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0359","ns=2;s=Plant.Areas.AMSR.Equipment.C-502.DELTA_PRESSURE","Pressão diferencial — Regeneradora de amina","Pressão diferencial de contexto do equipamento Regeneradora de amina. Carga hidráulica e condição interna da coluna.","AMSR","Amina e recuperação de enxofre","C-502","Regeneradora de amina","plant_context","","","number","bar","30","0..10","Carga hidráulica e condição interna da coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0360","ns=2;s=Plant.Areas.AMSR.Equipment.C-502.FEED_RATE","Carga da coluna — Regeneradora de amina","Carga da coluna de contexto do equipamento Regeneradora de amina. Vazão total alimentada à coluna.","AMSR","Amina e recuperação de enxofre","C-502","Regeneradora de amina","plant_context","","","number","m³/h","30","0..1000","Vazão total alimentada à coluna.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0361","ns=2;s=Plant.Areas.AMSR.Equipment.K-501.SUCTION_PRESSURE","Pressão de sucção — Soprador de gás ácido","Pressão de sucção de contexto do equipamento Soprador de gás ácido. Pressão na entrada do compressor.","AMSR","Amina e recuperação de enxofre","K-501","Soprador de gás ácido","plant_context","","","number","bar","10","0..100","Pressão na entrada do compressor.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0362","ns=2;s=Plant.Areas.AMSR.Equipment.K-501.DISCHARGE_PRESSURE","Pressão de descarga — Soprador de gás ácido","Pressão de descarga de contexto do equipamento Soprador de gás ácido. Pressão entregue pelo compressor.","AMSR","Amina e recuperação de enxofre","K-501","Soprador de gás ácido","plant_context","","","number","bar","10","0..250","Pressão entregue pelo compressor.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0363","ns=2;s=Plant.Areas.AMSR.Equipment.K-501.SPEED","Velocidade — Soprador de gás ácido","Velocidade de contexto do equipamento Soprador de gás ácido. Velocidade do eixo do compressor.","AMSR","Amina e recuperação de enxofre","K-501","Soprador de gás ácido","plant_context","","","number","rpm","10","0..15000","Velocidade do eixo do compressor.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0364","ns=2;s=Plant.Areas.AMSR.Equipment.K-501.VIBRATION","Vibração do eixo — Soprador de gás ácido","Vibração do eixo de contexto do equipamento Soprador de gás ácido. Condição mecânica do conjunto rotativo.","AMSR","Amina e recuperação de enxofre","K-501","Soprador de gás ácido","plant_context","","","number","mm/s","5","0..25","Condição mecânica do conjunto rotativo.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0365","ns=2;s=Plant.Areas.AMSR.Equipment.K-501.RUNNING","Estado de operação — Soprador de gás ácido","Estado de operação de contexto do equipamento Soprador de gás ácido. Indica se o compressor está em funcionamento.","AMSR","Amina e recuperação de enxofre","K-501","Soprador de gás ácido","plant_context","","","boolean","boolean","5","true|false","Indica se o compressor está em funcionamento.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0366","ns=2;s=Plant.Areas.AMSR.Equipment.R-501.INLET_TEMPERATURE","Temperatura de entrada — Reator de enxofre","Temperatura de entrada de contexto do equipamento Reator de enxofre. Temperatura da carga na entrada do reator.","AMSR","Amina e recuperação de enxofre","R-501","Reator de enxofre","plant_context","","","number","°C","30","0..600","Temperatura da carga na entrada do reator.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0367","ns=2;s=Plant.Areas.AMSR.Equipment.R-501.OUTLET_TEMPERATURE","Temperatura de saída — Reator de enxofre","Temperatura de saída de contexto do equipamento Reator de enxofre. Temperatura do efluente do reator.","AMSR","Amina e recuperação de enxofre","R-501","Reator de enxofre","plant_context","","","number","°C","30","0..700","Temperatura do efluente do reator.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0368","ns=2;s=Plant.Areas.AMSR.Equipment.R-501.PRESSURE","Pressão — Reator de enxofre","Pressão de contexto do equipamento Reator de enxofre. Pressão do sistema de reação.","AMSR","Amina e recuperação de enxofre","R-501","Reator de enxofre","plant_context","","","number","bar","30","0..250","Pressão do sistema de reação.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0369","ns=2;s=Plant.Areas.AMSR.Equipment.R-501.DELTA_PRESSURE","Pressão diferencial — Reator de enxofre","Pressão diferencial de contexto do equipamento Reator de enxofre. Restrição hidráulica através do leito.","AMSR","Amina e recuperação de enxofre","R-501","Reator de enxofre","plant_context","","","number","bar","60","0..20","Restrição hidráulica através do leito.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0370","ns=2;s=Plant.Areas.AMSR.Equipment.R-501.BED_ACTIVITY","Atividade estimada do leito — Reator de enxofre","Atividade estimada do leito de contexto do equipamento Reator de enxofre. Indicador contextual da atividade catalítica.","AMSR","Amina e recuperação de enxofre","R-501","Reator de enxofre","plant_context","","","number","%","300","0..100","Indicador contextual da atividade catalítica.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0371","ns=2;s=Plant.Areas.AMSR.Equipment.AI-501.VALUE","Valor analisado — Analisador de gás de cauda","Valor analisado de contexto do equipamento Analisador de gás de cauda. Resultado principal do analisador.","AMSR","Amina e recuperação de enxofre","AI-501","Analisador de gás de cauda","plant_context","","","number","process_unit","300","process_specific","Qualidade, disponibilidade, deriva e validação de medições.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0372","ns=2;s=Plant.Areas.AMSR.Equipment.AI-501.SAMPLE_FLOW","Vazão da amostra — Analisador de gás de cauda","Vazão da amostra de contexto do equipamento Analisador de gás de cauda. Vazão no sistema de condicionamento de amostra.","AMSR","Amina e recuperação de enxofre","AI-501","Analisador de gás de cauda","plant_context","","","number","L/min","60","0..20","Qualidade, disponibilidade, deriva e validação de medições.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0373","ns=2;s=Plant.Areas.AMSR.Equipment.AI-501.SAMPLE_TEMPERATURE","Temperatura da amostra — Analisador de gás de cauda","Temperatura da amostra de contexto do equipamento Analisador de gás de cauda. Temperatura da amostra entregue ao analisador.","AMSR","Amina e recuperação de enxofre","AI-501","Analisador de gás de cauda","plant_context","","","number","°C","60","0..80","Qualidade, disponibilidade, deriva e validação de medições.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0374","ns=2;s=Plant.Areas.AMSR.Equipment.AI-501.DATA_QUALITY","Qualidade analítica — Analisador de gás de cauda","Qualidade analítica de contexto do equipamento Analisador de gás de cauda. Indicador interno de validade da análise.","AMSR","Amina e recuperação de enxofre","AI-501","Analisador de gás de cauda","plant_context","","","number","%","300","0..100","Qualidade, disponibilidade, deriva e validação de medições.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0375","ns=2;s=Plant.Areas.AMSR.Equipment.AI-501.STATUS","Estado do analisador — Analisador de gás de cauda","Estado do analisador de contexto do equipamento Analisador de gás de cauda. Estado operacional do instrumento analítico.","AMSR","Amina e recuperação de enxofre","AI-501","Analisador de gás de cauda","plant_context","","","string","state","60","ONLINE|CALIBRATION|FAULT","Qualidade, disponibilidade, deriva e validação de medições.","LIC-501;PIC-502;TIC-503;AIC-504"
"SIG-0376","ns=2;s=Plant.Areas.STEAM.Equipment.SH-601.PRESSURE","Pressão — Cabeçalho de vapor de alta","Pressão de contexto do equipamento Cabeçalho de vapor de alta. Balanço entre oferta e demanda da rede.","STEAM","Vapor, combustível e energia","SH-601","Cabeçalho de vapor de alta","plant_context","","","number","bar","30","0..100","Balanço entre oferta e demanda da rede.","PIC-601;PIC-602;FIC-603;TIC-604;PIC-605"
"SIG-0377","ns=2;s=Plant.Areas.STEAM.Equipment.SH-601.TEMPERATURE","Temperatura — Cabeçalho de vapor de alta","Temperatura de contexto do equipamento Cabeçalho de vapor de alta. Condição térmica compartilhada pelos consumidores.","STEAM","Vapor, combustível e energia","SH-601","Cabeçalho de vapor de alta","plant_context","","","number","°C","60","-20..550","Condição térmica compartilhada pelos consumidores.","PIC-601;PIC-602;FIC-603;TIC-604;PIC-605"
"SIG-0378","ns=2;s=Plant.Areas.STEAM.Equipment.SH-601.FLOW","Vazão total — Cabeçalho de vapor de alta","Vazão total de contexto do equipamento Cabeçalho de vapor de alta. Carga total transportada pelo cabeçalho.","STEAM","Vapor, combustível e energia","SH-601","Cabeçalho de vapor de alta","plant_context","","","number","t/h","30","0..1000","Carga total transportada pelo cabeçalho.","PIC-601;PIC-602;FIC-603;TIC-604;PIC-605"
"SIG-0379","ns=2;s=Plant.Areas.STEAM.Equipment.SH-601.DEMAND","Demanda estimada — Cabeçalho de vapor de alta","Demanda estimada de contexto do equipamento Cabeçalho de vapor de alta. Demanda agregada dos consumidores conectados.","STEAM","Vapor, combustível e energia","SH-601","Cabeçalho de vapor de alta","plant_context","","","number","%","60","0..100","Demanda agregada dos consumidores conectados.","PIC-601;PIC-602;FIC-603;TIC-604;PIC-605"
"SIG-0380","ns=2;s=Plant.Areas.STEAM.Equipment.SH-601.STATUS","Estado operacional — Cabeçalho de vapor de alta","Estado operacional de contexto do equipamento Cabeçalho de vapor de alta. Estado factual calculado para o cabeçalho.","STEAM","Vapor, combustível e energia","SH-601","Cabeçalho de vapor de alta","plant_context","","","string","state","30","NORMAL|LIMITED|UNAVAILABLE","Estado factual calculado para o cabeçalho.","PIC-601;PIC-602;FIC-603;TIC-604;PIC-605"
"SIG-0381","ns=2;s=Plant.Areas.STEAM.Equipment.SH-602.PRESSURE","Pressão — Cabeçalho de vapor de média","Pressão de contexto do equipamento Cabeçalho de vapor de média. Balanço entre oferta e demanda da rede.","STEAM","Vapor, combustível e energia","SH-602","Cabeçalho de vapor de média","plant_context","","","number","bar","30","0..100","Balanço entre oferta e demanda da rede.","PIC-601;PIC-602;FIC-603;TIC-604;PIC-605"
"SIG-0382","ns=2;s=Plant.Areas.STEAM.Equipment.SH-602.TEMPERATURE","Temperatura — Cabeçalho de vapor de média","Temperatura de contexto do equipamento Cabeçalho de vapor de média. Condição térmica compartilhada pelos consumidores.","STEAM","Vapor, combustível e energia","SH-602","Cabeçalho de vapor de média","plant_context","","","number","°C","60","-20..550","Condição térmica compartilhada pelos consumidores.","PIC-601;PIC-602;FIC-603;TIC-604;PIC-605"
"SIG-0383","ns=2;s=Plant.Areas.STEAM.Equipment.SH-602.FLOW","Vazão total — Cabeçalho de vapor de média","Vazão total de contexto do equipamento Cabeçalho de vapor de média. Carga total transportada pelo cabeçalho.","STEAM","Vapor, combustível e energia","SH-602","Cabeçalho de vapor de média","plant_context","","","number","t/h","30","0..1000","Carga total transportada pelo cabeçalho.","PIC-601;PIC-602;FIC-603;TIC-604;PIC-605"
